,tweet_id,retweets,favorites,timestamp,source,text,hashtags,expanded_urls,jpg_url
0,666020888022790149,517,2565,2015-11-15 22:32:08 +0000,Twitter for iPhone,"Here we have a Japanese Irish Setter, Lost eye in Vietnam (?), Big fan of relaxing on stair",,https://twitter.com/dog_rates/status/666020888022790149/photo/1,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg
1,666029285002620928,47,130,2015-11-15 23:05:30 +0000,Twitter for iPhone,"This is a western brown Mitsubishi terrier, Upset about leaf, Actually 2 dogs here",,https://twitter.com/dog_rates/status/666029285002620928/photo/1,https://pbs.twimg.com/media/CT42GRgUYAA5iDo.jpg
2,666033412701032449,44,125,2015-11-15 23:21:54 +0000,Twitter for iPhone,"Here is a very happy pup, Big fan of well-maintained decks, Just look at that tongue",,https://twitter.com/dog_rates/status/666033412701032449/photo/1,https://pbs.twimg.com/media/CT4521TWwAEvMyu.jpg
3,666044226329800704,141,298,2015-11-16 00:04:52 +0000,Twitter for iPhone,"This is a purebred Piers Morgan, Loves to Netflix and chill, Always looks like he forgot to unplug the iron",,https://twitter.com/dog_rates/status/666044226329800704/photo/1,https://pbs.twimg.com/media/CT5Dr8HUEAA-lEu.jpg
4,666049248165822465,41,109,2015-11-16 00:24:50 +0000,Twitter for iPhone,"Here we have a 1949 1st generation vulpix, Enjoys sweat tea and Fox News, Cannot be phased",,https://twitter.com/dog_rates/status/666049248165822465/photo/1,https://pbs.twimg.com/media/CT5IQmsXIAAKY4A.jpg
5,666050758794694657,58,133,2015-11-16 00:30:50 +0000,Twitter for iPhone,"This is a truly beautiful English Wilson Staff retriever, Has a nice phone, Privileged",,https://twitter.com/dog_rates/status/666050758794694657/photo/1,https://pbs.twimg.com/media/CT5Jof1WUAEuVxN.jpg
6,666051853826850816,851,1219,2015-11-16 00:35:11 +0000,Twitter for iPhone,"This is an odd dog, Hard on the outside but loving on the inside, Petting still fun, Doesn't play catch well",,https://twitter.com/dog_rates/status/666051853826850816/photo/1,https://pbs.twimg.com/media/CT5KoJ1WoAAJash.jpg
7,666055525042405380,252,434,2015-11-16 00:49:46 +0000,Twitter for iPhone,"Here is a Siberian heavily armored polar bear mix, Strong owner",,https://twitter.com/dog_rates/status/666055525042405380/photo/1,https://pbs.twimg.com/media/CT5N9tpXIAAifs1.jpg
8,666057090499244032,142,297,2015-11-16 00:55:59 +0000,Twitter for iPhone,"My oh my, This is a rare blond Canadian terrier on wheels, Only $8,98, Rather docile",,https://twitter.com/dog_rates/status/666057090499244032/photo/1,https://pbs.twimg.com/media/CT5PY90WoAAQGLo.jpg
9,666058600524156928,57,111,2015-11-16 01:01:59 +0000,Twitter for iPhone,"Here is the Rand Paul of retrievers folks! He's probably good at poker, Can drink beer (lol rad)",,https://twitter.com/dog_rates/status/666058600524156928/photo/1,https://pbs.twimg.com/media/CT5Qw94XAAA_2dP.jpg
10,666063827256086533,219,475,2015-11-16 01:22:45 +0000,Twitter for iPhone,"This is the happiest dog you will ever see, Very committed owner, Nice couch",,https://twitter.com/dog_rates/status/666063827256086533/photo/1,https://pbs.twimg.com/media/CT5Vg_wXIAAXfnj.jpg
11,666071193221509120,62,148,2015-11-16 01:52:02 +0000,Twitter for iPhone,"Here we have a northern speckled Rhododendron, Much sass, Gives 0 fucks, Good tongue",,https://twitter.com/dog_rates/status/666071193221509120/photo/1,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg
12,666073100786774016,163,322,2015-11-16 01:59:36 +0000,Twitter for iPhone,"Let's hope this flight isn't Malaysian (lol), What a dog! Almost completely camouflaged",,https://twitter.com/dog_rates/status/666073100786774016/photo/1,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg
13,666082916733198337,45,119,2015-11-16 02:38:37 +0000,Twitter for iPhone,"Here we have a well-established sunblockerspaniel, Lost his other flip-flop",,https://twitter.com/dog_rates/status/666082916733198337/photo/1,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg
14,666094000022159362,74,164,2015-11-16 03:22:39 +0000,Twitter for iPhone,"This appears to be a Mongolian Presbyterian mix, Very tired, Tongue slip confirmed",,https://twitter.com/dog_rates/status/666094000022159362/photo/1,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg
15,666099513787052032,68,155,2015-11-16 03:44:34 +0000,Twitter for iPhone,"Can stand on stump for what seems like a while, Built that birdhouse? Impressive, Made friends with a squirrel",,https://twitter.com/dog_rates/status/666099513787052032/photo/1,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg
16,666102155909144576,13,80,2015-11-16 03:55:04 +0000,Twitter for iPhone,"Oh my, Here you are seeing an Adobe Setter giving birth to twins!!! The world is an amazing place",,https://twitter.com/dog_rates/status/666102155909144576/photo/1,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg
17,666104133288665088,6610,14335,2015-11-16 04:02:55 +0000,Twitter for iPhone,"Not familiar with this breed, No tail (weird), Only 2 legs, Doesn't bark, Surprisingly quick, Shits eggs",,https://twitter.com/dog_rates/status/666104133288665088/photo/1,https://pbs.twimg.com/media/CT56LSZWoAAlJj2.jpg
18,666268910803644416,35,103,2015-11-16 14:57:41 +0000,Twitter for iPhone,Very concerned about fellow dog trapped in computer,,https://twitter.com/dog_rates/status/666268910803644416/photo/1,https://pbs.twimg.com/media/CT8QCd1WEAADXws.jpg
19,666273097616637952,76,175,2015-11-16 15:14:19 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/666273097616637952/photo/1,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg
20,666287406224695296,66,149,2015-11-16 16:11:11 +0000,Twitter for iPhone,"This is an Albanian 3 1/2 legged  Episcopalian, Loves well-polished hardwood flooring, Penis on the collar",,https://twitter.com/dog_rates/status/666287406224695296/photo/1,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg
21,666293911632134144,357,507,2015-11-16 16:37:02 +0000,Twitter for iPhone,"This is a funny dog, Weird toes, Won't come down, Loves branch, Refuses to eat his food, Hard to cuddle with",,https://twitter.com/dog_rates/status/666293911632134144/photo/1,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg
22,666337882303524864,91,199,2015-11-16 19:31:45 +0000,Twitter for iPhone,"This is an extremely rare horned Parthenon, Not amused, Wears shoes, Overall very nice",,https://twitter.com/dog_rates/status/666337882303524864/photo/1,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg
23,666345417576210432,137,297,2015-11-16 20:01:42 +0000,Twitter for iPhone,Look at this jokester thinking seat belt laws don't apply to him,,https://twitter.com/dog_rates/status/666345417576210432/photo/1,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg
24,666353288456101888,73,221,2015-11-16 20:32:58 +0000,Twitter for iPhone,"Here we have a mixed Asiago from the Galápagos Islands, Only one ear working, Big fan of marijuana carpet",,https://twitter.com/dog_rates/status/666353288456101888/photo/1,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg
25,666362758909284353,573,779,2015-11-16 21:10:36 +0000,Twitter for iPhone,"Unique dog here, Very small, Lives in container of Frosted Flakes (?), Short legs",,https://twitter.com/dog_rates/status/666362758909284353/photo/1,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg
26,666373753744588802,93,189,2015-11-16 21:54:18 +0000,Twitter for iPhone,Those are sunglasses and a jean jacket,,https://twitter.com/dog_rates/status/666373753744588802/photo/1,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg
27,666396247373291520,85,168,2015-11-16 23:23:41 +0000,Twitter for iPhone,"Oh goodness, A super rare northeast Qdoba kangaroo mix, Massive feet, No pouch (disappointing), Seems alert",,https://twitter.com/dog_rates/status/666396247373291520/photo/1,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg
28,666407126856765440,41,110,2015-11-17 00:06:54 +0000,Twitter for iPhone,"This is a southern Vesuvius bumblegruff, Can drive a truck (wow), Made friends with 5 other nifty dogs (neat)",,https://twitter.com/dog_rates/status/666407126856765440/photo/1,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg
29,666411507551481857,328,448,2015-11-17 00:24:19 +0000,Twitter for iPhone,"This is quite the dog, Gets really excited when not in water, Not very soft tho, Bad at fetch, Can't do tricks",,https://twitter.com/dog_rates/status/666411507551481857/photo/1,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg
30,666418789513326592,47,126,2015-11-17 00:53:15 +0000,Twitter for iPhone,"This is Walter, He is an Alaskan Terrapin, Loves outdated bandanas, One ear still working, Cool house plant",,https://twitter.com/dog_rates/status/666418789513326592/photo/1,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg
31,666421158376562688,111,318,2015-11-17 01:02:40 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/666421158376562688/photo/1,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg
32,666428276349472768,84,165,2015-11-17 01:30:57 +0000,Twitter for iPhone,"Here we have an Austrian Pulitzer, Collectors edition, Levitates (?)",,https://twitter.com/dog_rates/status/666428276349472768/photo/1,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg
33,666430724426358785,199,321,2015-11-17 01:40:41 +0000,Twitter for iPhone,"Oh boy what a pup! Sunglasses take this one to the next level, Weirdly folds front legs, Pretty big",,https://twitter.com/dog_rates/status/666430724426358785/photo/1,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg
34,666435652385423360,54,166,2015-11-17 02:00:15 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/666435652385423360/photo/1,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg
35,666437273139982337,49,126,2015-11-17 02:06:42 +0000,Twitter for iPhone,"Here we see a lone northeastern Cumberbatch, Half ladybug, Only builds with bricks, Very confident with body",,https://twitter.com/dog_rates/status/666437273139982337/photo/1,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg
36,666447344410484738,21,105,2015-11-17 02:46:43 +0000,Twitter for iPhone,"This is Scout, She is a black Downton Abbey, Isn't afraid to get dirty",,https://twitter.com/dog_rates/status/666447344410484738/photo/1,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg
37,666454714377183233,212,524,2015-11-17 03:16:00 +0000,Twitter for iPhone,"I'll name the dogs from now on, This is Kreggory, He does parkour",,https://twitter.com/dog_rates/status/666454714377183233/photo/1,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg
38,666644823164719104,84,234,2015-11-17 15:51:26 +0000,Twitter for iPhone,"This is Jimothy, He is a Botwanian Gouda, Can write (impressive), Very erect tail, Still looking for hoco date",,https://twitter.com/dog_rates/status/666644823164719104/photo/1,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg
39,666649482315059201,588,893,2015-11-17 16:09:56 +0000,Twitter for iPhone,"Cool dog, Enjoys couch, Low monotone bark, Very nice kicks, Pisses milk (must be rare), Can't go down stairs",,https://twitter.com/dog_rates/status/666649482315059201/photo/1,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg
40,666691418707132416,48,189,2015-11-17 18:56:35 +0000,Twitter for iPhone,"This is Christoper, He is a spotted Penne, Can easily navigate stairs",,https://twitter.com/dog_rates/status/666691418707132416/photo/1,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg
41,666701168228331520,222,437,2015-11-17 19:35:19 +0000,Twitter for iPhone,"This is a golden Buckminsterfullerene named Johm, Drives trucks, Lumberjack (?), Enjoys wall",,https://twitter.com/dog_rates/status/666701168228331520/photo/1,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg
42,666739327293083650,66,239,2015-11-17 22:06:57 +0000,Twitter for iPhone,"This is Lugan, He is a Bohemian Rhapsody, Very confused dog, Thinks his name is Rocky",,https://twitter.com/dog_rates/status/666739327293083650/photo/1,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg
43,666776908487630848,178,356,2015-11-18 00:36:17 +0000,Twitter for iPhone,"This is Josep, He is a Rye Manganese mix, Can drive w eyes closed, Very irresponsible, Menace on the roadways",,https://twitter.com/dog_rates/status/666776908487630848/photo/1,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg
44,666781792255496192,203,394,2015-11-18 00:55:42 +0000,Twitter for iPhone,"This is a purebred Bacardi named Octaviath, Can shoot spaghetti out of mouth",,https://twitter.com/dog_rates/status/666781792255496192/photo/1,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg
45,666786068205871104,495,772,2015-11-18 01:12:41 +0000,Twitter for iPhone,"Unfamiliar with this breed, Ears pointy af, Won't let go of seashell, Won't eat kibble, Not very fast",,https://twitter.com/dog_rates/status/666786068205871104/photo/1,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg
46,666804364988780544,94,243,2015-11-18 02:25:23 +0000,Twitter for iPhone,"This is Jockson, He is a Pinnacle Sagittarius, Fancy bandana, Enjoys lightly sucking on hot dog in nature",,https://twitter.com/dog_rates/status/666804364988780544/photo/1,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg
47,666817836334096384,258,528,2015-11-18 03:18:55 +0000,Twitter for iPhone,"This is Jeph, He is a German Boston Shuttlecock, Enjoys couch, Lost body during French Revolution",,https://twitter.com/dog_rates/status/666817836334096384/photo/1,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg
48,666826780179869698,98,256,2015-11-18 03:54:28 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/666826780179869698/photo/1,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg
49,666835007768551424,80,219,2015-11-18 04:27:09 +0000,Twitter for iPhone,"These are Peruvian Feldspars, Their names are Cupit and Prencer, Both resemble Rand Paul",,https://twitter.com/dog_rates/status/666835007768551424/photo/1,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg
50,666837028449972224,566,833,2015-11-18 04:35:11 +0000,Twitter for iPhone,"My goodness, Very rare dog here, Large, Tail dangerous, Kinda fat, Only eats leaves",,https://twitter.com/dog_rates/status/666837028449972224/photo/1,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg
51,666983947667116034,1007,2599,2015-11-18 14:18:59 +0000,Twitter for iPhone,"This is a curly Ticonderoga named Pepe, No feet, Loves to jet ski",,https://twitter.com/dog_rates/status/666983947667116034/photo/1,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg
52,666996132027977728,97,248,2015-11-18 15:07:24 +0000,Twitter for iPhone,"This is Carll, He wants to be a donkey, But also a soccer star, Dreams big",,https://twitter.com/dog_rates/status/666996132027977728/photo/1,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg
53,667012601033924608,230,456,2015-11-18 16:12:51 +0000,Twitter for iPhone,"This is Klevin, He laughs a lot, Very cool dog",,https://twitter.com/dog_rates/status/667012601033924608/photo/1,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg
54,667044094246576128,51,189,2015-11-18 18:17:59 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/667044094246576128/photo/1,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg
55,667062181243039745,56,221,2015-11-18 19:29:52 +0000,Twitter for iPhone,"This is Keet, He is a Floridian Amukamara, Absolutely epic propeller hat, Pristine tongue, Nice plaid",,https://twitter.com/dog_rates/status/667062181243039745/photo/1,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg
56,667065535570550784,49,169,2015-11-18 19:43:11 +0000,Twitter for iPhone,"Here we have a Hufflepuff, Loves vest, Eyes wide af, Flaccid tail, Matches carpet, Always a little blurry",,https://twitter.com/dog_rates/status/667065535570550784/photo/1,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg
57,667073648344346624,126,412,2015-11-18 20:15:26 +0000,Twitter for iPhone,"Here is Dave, He is actually just a skinny legged seal, Happy birthday Dave",,https://twitter.com/dog_rates/status/667073648344346624/photo/1,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg
58,667090893657276420,130,340,2015-11-18 21:23:57 +0000,Twitter for iPhone,"This is Clybe, He is an Anemone Valdez, One ear works, Can look in 2 different directions at once, Tongue slip",,https://twitter.com/dog_rates/status/667090893657276420/photo/1,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg
59,667119796878725120,131,334,2015-11-18 23:18:48 +0000,Twitter for iPhone,"This is Gabe, He is a southern Baklava, Gabe has always wanted to fit in with the other bananas",,https://twitter.com/dog_rates/status/667119796878725120/photo/1,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg
60,667138269671505920,2289,4706,2015-11-19 00:32:12 +0000,Twitter for iPhone,"Extremely intelligent dog here, Has learned to walk like human, Even has his own dog",,https://twitter.com/dog_rates/status/667138269671505920/photo/1,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg
61,667152164079423490,17665,48787,2015-11-19 01:27:25 +0000,Twitter for iPhone,"This is Pipsy, He is a fluffball, Enjoys traveling the sea &amp; getting tangled in leash",,https://twitter.com/dog_rates/status/667152164079423490/photo/1,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg
62,667160273090932737,65,262,2015-11-19 01:59:39 +0000,Twitter for iPhone,"This is Bradlay, He is a Ronaldinho Matsuyama mix, Can also mountain bike (wow), Loves that blue light lime",,https://twitter.com/dog_rates/status/667160273090932737/photo/1,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg
63,667165590075940865,1182,2745,2015-11-19 02:20:46 +0000,Twitter for iPhone,"This is Churlie, AKA Fetty Woof, Lost eye saving a school bus full of toddlers from a tsunami, Great guy",,https://twitter.com/dog_rates/status/667165590075940865/photo/1,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg
64,667171260800061440,93,226,2015-11-19 02:43:18 +0000,Twitter for iPhone,"Say hello to Kenneth, He likes Reese's Puffs",,https://twitter.com/dog_rates/status/667171260800061440/photo/1,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg
65,667174963120574464,86,252,2015-11-19 02:58:01 +0000,Twitter for iPhone,"This is Clarence, His face says he doesn't want to be a donkey, but his tail is super pumped about it",,https://twitter.com/dog_rates/status/667174963120574464/photo/1,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg
66,667176164155375616,473,622,2015-11-19 03:02:47 +0000,Twitter for iPhone,"These are strange dogs, All have toupees, Long neck for dogs",,https://twitter.com/dog_rates/status/667176164155375616/photo/1,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg
67,667177989038297088,57,193,2015-11-19 03:10:02 +0000,Twitter for iPhone,"This is a Dasani Kingfisher from Maine, His name is Daryl, Daryl doesn't like being swallowed by a panda",,https://twitter.com/dog_rates/status/667177989038297088/photo/1,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg
68,667182792070062081,6419,14662,2015-11-19 03:29:07 +0000,Twitter for iPhone,"This is Timison, He just told an awful joke but is still hanging on to the hope that you'll laugh with him",,https://twitter.com/dog_rates/status/667182792070062081/photo/1,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg
69,667188689915760640,430,760,2015-11-19 03:52:34 +0000,Twitter for iPhone,"Quite an advanced dog here, Impressively dressed for canine, Has weapon, About to take out trash",,https://twitter.com/dog_rates/status/667188689915760640/photo/1,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg
70,667192066997374976,109,395,2015-11-19 04:05:59 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/667192066997374976/photo/1,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg
71,667200525029539841,269,625,2015-11-19 04:39:35 +0000,Twitter for iPhone,"This is Joshwa, He is a fuckboy supreme, He clearly relies on owner but doesn't respect them",,https://twitter.com/dog_rates/status/667200525029539841/photo/1,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg
72,667211855547486208,249,501,2015-11-19 05:24:37 +0000,Twitter for iPhone,"This is Genevieve, She is a golden retriever cocktail mix, Comfortable close to wall, Shows no emotions",,https://twitter.com/dog_rates/status/667211855547486208/photo/1,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg
73,667369227918143488,168,376,2015-11-19 15:49:57 +0000,Twitter for iPhone,"Here we have a neat pup, Very white, Cool shades",,https://twitter.com/dog_rates/status/667369227918143488/photo/1,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg
74,667393430834667520,58,198,2015-11-19 17:26:08 +0000,Twitter for iPhone,"This is Fwed, He is a Canadian Asian Taylormade, Was having a blast until pink spiky football attacked",,https://twitter.com/dog_rates/status/667393430834667520/photo/1,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg
75,667405339315146752,224,475,2015-11-19 18:13:27 +0000,Twitter for iPhone,"This is Biden, Biden just tripped,,",,https://twitter.com/dog_rates/status/667405339315146752/photo/1,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg
76,667435689202614272,85,310,2015-11-19 20:14:03 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/667435689202614272/photo/1,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg
77,667437278097252352,247,458,2015-11-19 20:20:22 +0000,Twitter for iPhone,"Never seen this breed before, Very pointy pup, Hurts when you cuddle, Still cute tho",,https://twitter.com/dog_rates/status/667437278097252352/photo/1,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg
78,667443425659232256,602,804,2015-11-19 20:44:47 +0000,Twitter for iPhone,"Exotic dog here, Long neck, Weird paws, Obsessed with bread, Waddles, Flies sometimes (wow!), Very happy dog",,https://twitter.com/dog_rates/status/667443425659232256/photo/1,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg
79,667453023279554560,92,320,2015-11-19 21:22:56 +0000,Twitter Web Client,"Meet Cupcake, I would do unspeakable things for Cupcake",,https://twitter.com/dog_rates/status/667453023279554560/photo/1,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg
80,667455448082227200,65,194,2015-11-19 21:32:34 +0000,Twitter Web Client,"This is Reese and Twips, Reese protects Twips, Both think they're too good for seat belts, Simply reckless",,https://twitter.com/dog_rates/status/667455448082227200/photo/1,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg
81,667470559035432960,100,264,2015-11-19 22:32:36 +0000,Twitter Web Client,"This is a northern Wahoo named Kohl, He runs this town, Chases tumbleweeds, Draws gun wicked fast",,https://twitter.com/dog_rates/status/667470559035432960/photo/1,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg
82,667491009379606528,235,546,2015-11-19 23:53:52 +0000,Twitter Web Client,"Two dogs in this one, Both are rare Jujitsu Pythagoreans, One slightly whiter than other, Long legs",,https://twitter.com/dog_rates/status/667491009379606528/photo/1,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg
83,667495797102141441,284,539,2015-11-20 00:12:54 +0000,Twitter Web Client,"This is Philippe from Soviet Russia, Commanding leader, Misplaced other boot, Hung flag himself",,https://twitter.com/dog_rates/status/667495797102141441/photo/1,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg
84,667502640335572993,225,544,2015-11-20 00:40:05 +0000,Twitter Web Client,"Say hello to Hall and Oates, Oates is winking and Hall is contemplating the artistic entropy of the universe",,https://twitter.com/dog_rates/status/667502640335572993/photo/1,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg
85,667509364010450944,2205,6946,2015-11-20 01:06:48 +0000,Twitter Web Client,"This a Norwegian Pewterschmidt named Tickles, Ears for days",,https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg
86,667517642048163840,198,377,2015-11-20 01:39:42 +0000,Twitter Web Client,"This is Dook &amp; Milo, Dook is struggling to find who he really is and Milo is terrified of what that might be",,https://twitter.com/dog_rates/status/667517642048163840/photo/1,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg
87,667524857454854144,1158,1744,2015-11-20 02:08:22 +0000,Twitter Web Client,"Another topnotch dog, His name is Big Jumpy Rat, Massive ass feet, Superior tail, Jumps high af",,https://twitter.com/dog_rates/status/667524857454854144/photo/1,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg
88,667530908589760512,252,486,2015-11-20 02:32:25 +0000,Twitter Web Client,"Meet Naphaniel, He doesn't necessarily enjoy his day job, but he's damn good at it",,https://twitter.com/dog_rates/status/667530908589760512/photo/1,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg
89,667534815156183040,557,840,2015-11-20 02:47:56 +0000,Twitter Web Client,"This is Frank (pronounced ""Fronq""), Too many boxing gloves, not enough passion, Frank is a lover not a fighter",,https://twitter.com/dog_rates/status/667534815156183040/photo/1,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg
90,667538891197542400,69,208,2015-11-20 03:04:08 +0000,Twitter Web Client,"This is a southwest Coriander named Klint, Hat looks expensive",,https://twitter.com/dog_rates/status/667538891197542400/photo/1,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg
91,667544320556335104,544,889,2015-11-20 03:25:43 +0000,Twitter Web Client,"This is Kial, Kial is either wearing a cape, which would be rad, or flashing us, which would be rude",,https://twitter.com/dog_rates/status/667544320556335104/photo/1,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg
92,667546741521195010,130,341,2015-11-20 03:35:20 +0000,Twitter Web Client,"Here is George, George took a selfie of his new man bun and that is downright epic",,https://twitter.com/dog_rates/status/667546741521195010/photo/1,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg
93,667549055577362432,2378,5944,2015-11-20 03:44:31 +0000,Twitter Web Client,"Never seen dog like this, Breathes heavy, Tilts head in a pattern, No bark, Shitty at fetch, Not even cordless",,https://twitter.com/dog_rates/status/667549055577362432/photo/1,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg
94,667724302356258817,331,499,2015-11-20 15:20:54 +0000,Twitter Web Client,"What a dog to start the day with, Very calm, Likes to chill by pond, Corkscrews sticking out of head, Obedient",,https://twitter.com/dog_rates/status/667724302356258817/photo/1,https://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg
95,667728196545200128,155,383,2015-11-20 15:36:22 +0000,Twitter Web Client,"Meet Olive, He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe",,https://twitter.com/dog_rates/status/667728196545200128/photo/1,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg
96,667766675769573376,227,457,2015-11-20 18:09:16 +0000,Twitter Web Client,"This is Calvin, He is a Luxembourgian Mayo, Having issues with truck, Has it under control tho",,https://twitter.com/dog_rates/status/667766675769573376/photo/1,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg
97,667773195014021121,59,240,2015-11-20 18:35:10 +0000,Twitter Web Client,"This is a rare Hungarian Pinot named Jessiga, She is either mid-stroke or got stuck in the washing machine",,https://twitter.com/dog_rates/status/667773195014021121/photo/1,https://pbs.twimg.com/media/CURoLrOVEAAaWdR.jpg
98,667782464991965184,252,422,2015-11-20 19:12:01 +0000,Twitter for iPhone,"Super rare dog, Endangered (?), Thinks it's funny, Mocks everything I say, Colorful af, Has wings (dope)",,https://twitter.com/dog_rates/status/667782464991965184/photo/1,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg
99,667793409583771648,341,718,2015-11-20 19:55:30 +0000,Twitter for iPhone,"Dogs only please, Small cows and other non canines will not be tolerated",,https://twitter.com/dog_rates/status/667793409583771648/photo/1,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg
100,667801013445750784,97,338,2015-11-20 20:25:43 +0000,Twitter for iPhone,,,https://twitter.com/dog_rates/status/667801013445750784/photo/1,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg
